"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000467135671355992,2.40061197264298,0.816,0.609,1,"HER2+","RBM8A"
0.000467231747806785,2.89909897579244,0.632,0.217,1,"HER2+","RALA"
0.000468529706975131,2.74909655837315,0.763,0.565,1,"HER2+","SCNM1"
0.000469063600449516,2.34222361919238,0.789,0.609,1,"HER2+","CLCC1"
0.000469563480181011,2.44734775838247,0.816,0.522,1,"HER2+","EIF3G"
0.000469563480181011,2.18858878878738,0.816,0.522,1,"HER2+","QTRT1"
0.000472533933929767,1.61898037646626,0.895,0.565,1,"HER2+","MPPE1"
0.000472881258172655,2.08438774350021,0.737,0.261,1,"HER2+","STAC2"
0.000472881258172655,2.12432901749689,0.684,0.348,1,"HER2+","FDX1"
0.000472881258172655,1.94322365796487,0.684,0.348,1,"HER2+","NUP35"
0.000473480727913307,1.35860872749915,0.632,0.174,1,"HER2+","FAM178B"
0.000474908047823087,5.61541091040998,0.5,0.087,1,"HER2+","GGCT"
0.000474908047823087,4.30040068164509,0.5,0.087,1,"HER2+","GLO1"
0.000474908047823087,4.51631961365326,0.5,0.087,1,"HER2+","ALDH3B2"
0.00047498678212734,3.23778537790187,0.579,0.174,1,"HER2+","ACLY"
0.000476675227636375,2.0030635983414,0.737,0.304,1,"HER2+","PPP2R1B"
0.000477989590550941,3.2666724692955,0.711,0.391,1,"HER2+","SNRPG"
0.000479279902896118,2.81155918297652,0.789,0.478,1,"HER2+","B4GALNT2"
0.000479279902896118,1.46120146384812,0.789,0.478,1,"HER2+","TIMM23B"
0.000480114643947725,2.35047920211359,0.868,0.652,1,"HER2+","FEM1A"
0.000480114643947725,2.05325773289319,0.842,0.696,1,"HER2+","C17orf75"
0.000480380467315933,0.376325320281424,0.711,0.261,1,"HER2+","CTBP2"
0.000480464137887756,2.13083686010734,0.789,0.652,1,"HER2+","SIDT2"
0.000482818085046182,3.18228563159476,0.474,0.043,1,"HER2+","AP1AR"
0.000485248531016172,1.53197871213511,0.684,0.261,1,"HER2+","LCTL"
0.00048604891542453,3.17030712329507,0.658,0.217,1,"HER2+","HSPH1"
0.00048604891542453,3.16911083912894,0.632,0.261,1,"HER2+","HID1"
0.000488516416760841,4.30715909207254,0.737,0.522,1,"HER2+","MYO6"
0.000488516416760841,2.12829524672939,0.737,0.522,1,"HER2+","AP4M1"
0.000489756340487031,2.27809159346588,0.553,0.13,1,"HER2+","CEP70"
0.000489756340487031,3.73005636323788,0.553,0.13,1,"HER2+","BZW2"
0.000489756340487031,1.07772026357087,0.553,0.13,1,"HER2+","MDH1B"
0.000489756340487031,2.23918943780787,0.553,0.13,1,"HER2+","PPOX"
0.000489756340487031,1.51189547637657,0.553,0.13,1,"HER2+","PATE2"
0.000490220623223246,2.4806587901871,0.553,0.087,1,"HER2+","VEGFA"
0.000490987198108532,3.42437675812161,0.605,0.174,1,"HER2+","ARRDC1"
0.000496229418806434,2.46237925417222,0.789,0.609,1,"HER2+","TMEM241"
0.000497208623791102,2.35587970986997,0.974,0.957,1,"HER2+","USP8"
0.000499750852181748,0.498765113599172,0.895,0.565,1,"HER2+","SRRM1"
0.000500453635810126,2.40753539818464,0.868,0.696,1,"HER2+","RNASEH2A"
0.000501642803248093,2.7729985060874,0.737,0.435,1,"HER2+","ZDHHC13"
0.000505140127500744,1.52050741281258,0.737,0.391,1,"HER2+","TLCD3B"
0.000505140127500744,1.73266157975969,0.737,0.391,1,"HER2+","CYP4F8"
0.000505250388428637,2.81458517142384,0.579,0.174,1,"HER2+","CEACAM5"
0.000505250388428637,4.16931939978265,0.579,0.174,1,"HER2+","MCM3"
0.000506346561404765,2.17867757215027,0.737,0.348,1,"HER2+","AFG3L2"
0.000506346561404765,2.20708051989836,0.711,0.391,1,"HER2+","TMC6"
0.000507126849391232,3.83255090476952,0.5,0.087,1,"HER2+","PHPT1"
0.000507126849391232,4.12018852951681,0.5,0.087,1,"HER2+","PXN"
0.000507126849391232,5.18684220339571,0.5,0.087,1,"HER2+","TACSTD2"
0.000507195741538119,2.07445665555115,0.789,0.478,1,"HER2+","ATP7A"
0.000509317508920528,1.31355565914013,0.658,0.348,1,"HER2+","FOXP4"
0.000514589893747599,1.7041286632868,0.895,0.652,1,"HER2+","EIF3L"
0.000514638310754233,1.30958156126147,0.684,0.261,1,"HER2+","EEF1AKMT2"
0.000514638310754233,6.14721025640232,0.658,0.304,1,"HER2+","S100A11"
0.000514638310754233,2.40474055360248,0.658,0.304,1,"HER2+","ZMYM1"
0.00051589539052023,2.63436305838588,0.632,0.261,1,"HER2+","CLSPN"
0.000516631773445325,3.07696604494189,0.474,0.043,1,"HER2+","FN3KRP"
0.000516631773445325,3.00057873158874,0.474,0.043,1,"HER2+","MRPL21"
0.000516917280604368,2.43967158313259,0.658,0.261,1,"HER2+","DGAT2"
0.000517016885862059,2.47936285205607,0.763,0.478,1,"HER2+","BCLAF3"
0.000518166056629397,1.76723886842316,0.921,0.783,1,"HER2+","XIAP"
0.000518913339305007,3.4351625849768,0.816,0.652,1,"HER2+","RPL7A"
0.000519803658393273,2.39872940212845,0.711,0.435,1,"HER2+","NUP62"
0.000519889399997663,2.02755484020129,0.711,0.348,1,"HER2+","SOWAHC"
0.000521891373545347,2.95898779707541,0.605,0.174,1,"HER2+","BHLHE40"
0.000522486165304684,1.4969448856224,0.553,0.087,1,"HER2+","APTX"
0.000524387836916937,1.42769168856839,0.684,0.304,1,"HER2+","TIPIN"
0.000524522418040016,4.3785408679643,0.763,0.565,1,"HER2+","HSP90AB1"
0.000524763169789266,1.85238843891087,0.974,0.87,1,"HER2+","PHC3"
0.000524856551961605,1.78445044737305,0.842,0.522,1,"HER2+","CREBBP"
0.000525401999584687,2.40306216755389,0.895,0.739,1,"HER2+","SEC11A"
0.000525401999584687,2.15032274589521,0.895,0.739,1,"HER2+","SHISA9"
0.000526893629842576,1.185892579976,0.632,0.217,1,"HER2+","FBXW8"
0.000528423745315802,2.56166746170363,0.842,0.652,1,"HER2+","QTRT2"
0.000528423745315802,2.77104193474334,0.842,0.652,1,"HER2+","TOMM7"
0.000529097639970207,2.09854587260815,0.868,0.696,1,"HER2+","GSTO2"
0.000531057215948294,1.99316260046762,0.737,0.435,1,"HER2+","TMEM168"
0.00053192562274648,3.11845125159492,0.579,0.13,1,"HER2+","RPA3"
0.000534410633536322,3.12029335944865,0.605,0.217,1,"HER2+","LRATD2"
0.000534863139083033,2.35449416001501,0.789,0.304,1,"HER2+","ADA2"
0.000536265615287818,3.4741866908776,0.711,0.391,1,"HER2+","SNRPD2"
0.000536621448839683,1.61850338710296,0.789,0.478,1,"HER2+","DTD2"
0.000537303960899406,1.87951159475643,0.579,0.174,1,"HER2+","TFB1M"
0.000540127896390963,1.16264959475965,0.763,0.435,1,"HER2+","B3GALNT2"
0.000541374075032632,4.72634381420115,0.5,0.087,1,"HER2+","SPDEF"
0.000541374075032632,3.28645489842704,0.5,0.087,1,"HER2+","MTX2"
0.000541374075032632,3.79723268615979,0.5,0.087,1,"HER2+","C1orf115"
0.000542880693539105,1.97243499090017,0.658,0.174,1,"HER2+","PHF10"
0.000545680529795618,2.34530234479174,0.658,0.304,1,"HER2+","SPRED1"
0.000547061068706253,1.80216407948183,0.789,0.435,1,"HER2+","HEATR3"
0.000547443116191152,0.829454999936192,0.658,0.217,1,"HER2+","MS4A2"
0.000547443116191152,2.37430752016025,0.632,0.261,1,"HER2+","MET"
0.000547443116191152,3.87717168355332,0.632,0.261,1,"HER2+","PRDX4"
0.000547443116191152,3.07387192344958,0.632,0.261,1,"HER2+","RBPJ"
0.00054865046171197,0.974527838030665,0.895,0.522,1,"HER2+","RICTOR"
0.000550149213827296,1.99337774389856,0.895,0.696,1,"HER2+","IFT22"
0.00055259189908298,1.13422615762757,0.868,0.522,1,"HER2+","FAM3A"
0.00055259189908298,2.32902567267026,0.868,0.522,1,"HER2+","HEXA"
0.000552642345895114,2.1821355476881,0.474,0.043,1,"HER2+","CZIB"
0.000554801125582151,2.71464764195401,0.816,0.478,1,"HER2+","SPTSSA"
0.000555016780610093,1.93686025779295,0.816,0.565,1,"HER2+","ZFYVE26"
0.000555016780610093,2.03870579096398,0.816,0.565,1,"HER2+","POLR2D"
0.000555322455478076,1.56120757905071,0.947,0.652,1,"HER2+","PXMP4"
0.000558623731125201,2.33636350079017,0.842,0.652,1,"HER2+","ZNF7"
0.000559318747468122,2.89653681780999,0.632,0.217,1,"HER2+","DPY30"
0.000562072451738148,4.79098644650468,0.711,0.478,1,"HER2+","IDH1"
0.000566209284524452,1.27491310086715,0.737,0.391,1,"HER2+","CTSV"
0.000566209284524452,1.74172367275169,0.737,0.391,1,"HER2+","RTKN2"
0.000567368822631838,3.15807040031169,0.816,0.739,1,"HER2+","EEF2"
0.000567544593161496,2.56386670287488,0.605,0.217,1,"HER2+","SCAMP3"
0.000567631570029416,2.00791588162468,0.737,0.565,1,"HER2+","CNTNAP2"
0.000567825296099186,1.99053154839116,0.737,0.348,1,"HER2+","SLC25A19"
0.000567825296099186,2.64343536408302,0.737,0.348,1,"HER2+","SLC25A29"
0.000567825296099186,1.66552600499167,0.711,0.391,1,"HER2+","PNPLA4"
0.000567825296099186,2.21421451753134,0.711,0.391,1,"HER2+","COMMD1"
0.000571244102256732,2.04163494563179,0.579,0.174,1,"HER2+","C5"
0.000571526051131476,0.778392838547532,0.842,0.478,1,"HER2+","FOXRED1"
0.000580780565925437,3.22321593542864,0.632,0.261,1,"HER2+","ZNF12"
0.000581441224787387,3.64809405299776,0.658,0.261,1,"HER2+","EML4"
0.000584171621791195,1.38684746803594,0.868,0.522,1,"HER2+","MPV17"
0.000586785017111405,1.63420333469969,0.842,0.522,1,"HER2+","PSMB6"
0.000588922133398841,3.15366640982875,0.684,0.304,1,"HER2+","CEPT1"
0.000588922133398841,1.83273008605314,0.684,0.304,1,"HER2+","PTMS"
0.000590425012345729,1.89124217643665,0.895,0.565,1,"HER2+","HYPK"
0.000591136439264288,3.69485317637096,0.553,0.13,1,"HER2+","NPRL2"
0.000594767981742518,1.68641982709496,0.737,0.435,1,"HER2+","FIBP"
0.000596101963846632,0.939737647646357,0.711,0.304,1,"HER2+","SGSH"
0.000599780513584133,1.90113618773893,0.947,0.826,1,"HER2+","RNPS1"
0.000600114126944132,2.10464132713684,0.737,0.304,1,"HER2+","AARS1"
0.000600303917390801,1.4886291695245,0.789,0.478,1,"HER2+","ARSB"
0.000600303917390801,2.43112988063595,0.737,0.565,1,"HER2+","PCCA"
0.000606172921241911,0.505154452746154,0.711,0.261,1,"HER2+","ABHD14A"
0.000606172921241911,2.64495033248455,0.658,0.348,1,"HER2+","KMO"
0.000607172040772863,3.59028593783283,0.579,0.174,1,"HER2+","GPR160"
0.000607528074854081,1.57812986288133,0.895,0.652,1,"HER2+","ZNF814"
0.000611431658424733,4.10524300516177,0.921,0.783,1,"HER2+","SYTL2"
0.000611456477297778,3.3050309594772,0.605,0.261,1,"HER2+","BRCA2"
0.000612089138247112,3.05841380885677,0.789,0.435,1,"HER2+","PMPCB"
0.000612089138247112,1.53708782995517,0.789,0.435,1,"HER2+","CCDC24"
0.000612945318896701,1.97416838387832,0.868,0.565,1,"HER2+","RBM25"
0.000613065246039323,2.5276593795445,0.658,0.304,1,"HER2+","PPIL2"
0.000613065246039323,2.61048353036913,0.658,0.304,1,"HER2+","NAA35"
0.000613065246039323,1.77952502888885,0.658,0.304,1,"HER2+","HYDIN"
0.000613065246039323,2.08546619535515,0.658,0.304,1,"HER2+","ZNF277"
0.00061600029431186,1.02352545881707,0.658,0.217,1,"HER2+","TRIM25"
0.00061600029431186,1.58569044358071,0.658,0.217,1,"HER2+","ZNF576"
0.00061600029431186,1.42585306125242,0.632,0.261,1,"HER2+","NARS2"
0.000616425655518415,1.406817359117,0.5,0.087,1,"HER2+","SEMA3B"
0.000616444551729035,2.59397247557108,0.658,0.261,1,"HER2+","SNRPC"
0.00061728866514976,2.15848911529935,0.763,0.522,1,"HER2+","ZNF500"
0.00062023942061432,1.43013674153612,0.816,0.565,1,"HER2+","TRPM4"
0.00062023942061432,1.29707353139453,0.816,0.565,1,"HER2+","SLC25A33"
0.00062023942061432,3.59759635694277,0.816,0.565,1,"HER2+","ATP5MF"
0.000620697021308032,2.96866701734341,0.553,0.174,1,"HER2+","IMPACT"
0.000621811350983879,1.88435777957469,0.789,0.391,1,"HER2+","ICOSLG"
0.000624459133763803,2.82492195470336,0.868,0.696,1,"HER2+","ATM"
0.00062582452321249,3.04447434588656,0.605,0.174,1,"HER2+","SRPK1"
0.00062582452321249,1.96754830312511,0.605,0.174,1,"HER2+","DNAJC12"
0.00062582452321249,2.59935969518566,0.605,0.174,1,"HER2+","DUS1L"
0.000627524654907632,1.34740083135655,0.526,0.087,1,"HER2+","DUSP16"
0.000628417590377962,3.17058939931086,0.947,0.739,1,"HER2+","ABCC9"
0.000629057660559564,1.24387892198577,0.553,0.13,1,"HER2+","PRKCZ"
0.000629057660559564,3.62714591345913,0.553,0.13,1,"HER2+","GTF3C4"
0.000629057660559564,0.738569128930305,0.553,0.13,1,"HER2+","GPC2"
0.00062922677507198,0.746893783961358,0.763,0.391,1,"HER2+","EPHA1"
0.00062922677507198,1.46561490916417,0.763,0.391,1,"HER2+","PDZD7"
0.000631269393642029,1.83678143226311,0.684,0.348,1,"HER2+","FERMT2"
0.000631351837357764,1.96366213339795,0.921,0.826,1,"HER2+","ENSA"
0.000634097920302851,2.12264462074614,0.737,0.391,1,"HER2+","ATAD5"
0.000634672366080206,0.423093540856088,0.684,0.217,1,"HER2+","ACVR2B"
0.000639627353742031,1.55229334762014,0.605,0.217,1,"HER2+","RHBDD3"
0.000641828342001587,2.68174784868425,0.895,0.652,1,"HER2+","SBF2"
0.000642094106430914,2.31163405045727,0.711,0.261,1,"HER2+","SLC43A2"
0.000647235795595033,2.14237022379774,0.789,0.435,1,"HER2+","BPNT1"
0.000647235795595033,1.91865569628888,0.763,0.478,1,"HER2+","RPS6KL1"
0.000647659698523026,2.11609348488089,0.868,0.565,1,"HER2+","DHX15"
0.000648923527214806,1.23962163774353,0.947,0.609,1,"HER2+","HEPACAM"
0.000649589016867918,1.50188696013647,0.658,0.304,1,"HER2+","RAD17"
0.000651666331387512,2.69648218783629,0.526,0.13,1,"HER2+","LRRC1"
0.000651666331387512,5.31927917629849,0.526,0.13,1,"HER2+","CLDN3"
0.000652215210613449,2.01929982667111,0.763,0.348,1,"HER2+","XPOT"
0.000652215210613449,2.06493923501405,0.711,0.435,1,"HER2+","METTL2A"
0.000652607693854681,1.7390587171591,0.763,0.522,1,"HER2+","CHCHD5"
0.000652607693854681,3.26475211224334,0.763,0.522,1,"HER2+","NIBAN1"
0.000652607693854681,2.84076640894818,0.763,0.522,1,"HER2+","ZNF468"
0.000653631765548609,2.33611493889637,0.711,0.348,1,"HER2+","MCCC1"
0.000653631765548609,3.23690058177795,0.711,0.348,1,"HER2+","NT5C3B"
0.000654877381736852,1.5106592101081,0.895,0.739,1,"HER2+","NEDD8"
0.000654877381736852,2.41690300327326,0.895,0.739,1,"HER2+","LRCH3"
0.000655461515302643,2.45513495812456,0.789,0.609,1,"HER2+","SGCE"
0.000656594371241311,1.31974440783854,0.816,0.522,1,"HER2+","HPS5"
0.000657593084403565,1.33478422101446,0.789,0.391,1,"HER2+","IFT122"
0.000659298454450774,2.6312108224822,0.447,0.043,1,"HER2+","MNAT1"
0.000659298454450774,2.84858205571261,0.447,0.043,1,"HER2+","AGA"
0.000659298454450774,2.71028766037197,0.447,0.043,1,"HER2+","ACOX3"
0.000659298454450774,3.33863741062113,0.447,0.043,1,"HER2+","FH"
0.000659298454450774,3.39079678234913,0.447,0.043,1,"HER2+","TMEM54"
0.000659298454450774,2.75533175208599,0.447,0.043,1,"HER2+","TFAP2A"
0.000659298454450774,1.54292702629835,0.447,0.043,1,"HER2+","AASDH"
0.000659298454450774,2.55691334162171,0.447,0.043,1,"HER2+","HOXC10"
0.000659298454450774,1.85198711734797,0.447,0.043,1,"HER2+","C9orf152"
0.000664545039298537,1.93078798205123,0.605,0.174,1,"HER2+","ILDR1"
0.000665535428100193,2.86376979082143,0.737,0.435,1,"HER2+","TBRG4"
0.000668088032988422,3.86617320108102,0.632,0.217,1,"HER2+","KDM4C"
0.000670620677334374,3.45921136976394,0.789,0.652,1,"HER2+","FKBP5"
0.000670812937974912,2.123488884382,0.737,0.391,1,"HER2+","MAFF"
0.000672435357134088,2.20588428832713,0.684,0.391,1,"HER2+","THSD4"
0.000674962608510057,2.66040197650146,0.842,0.478,1,"HER2+","NDUFB6"
0.000676193408034196,1.95311287496742,0.763,0.435,1,"HER2+","ORMDL2"
0.000677922801457311,1.57094108014487,0.895,0.652,1,"HER2+","TIMM17B"
0.000679987076163595,1.12434765672599,0.711,0.261,1,"HER2+","PTPRB"
0.000679987076163595,2.06546432776862,0.658,0.348,1,"HER2+","FAF1"
0.00068425195812014,2.42180155515618,0.789,0.435,1,"HER2+","DKC1"
0.00068425195812014,2.752234310377,0.737,0.522,1,"HER2+","RPL18"
0.00068425195812014,2.93762000394415,0.737,0.522,1,"HER2+","MRPS25"
0.00068425195812014,3.27550680504662,0.737,0.522,1,"HER2+","ENPP1"
0.000688128073643486,3.64087479237921,0.658,0.304,1,"HER2+","FANCI"
0.000688128073643486,2.19764065375813,0.658,0.304,1,"HER2+","OSBPL10"
0.000689798571701846,2.50558122782738,0.763,0.522,1,"HER2+","UTP23"
0.000691740842865835,2.76654568443604,0.711,0.348,1,"HER2+","ETF1"
0.000692536311790559,2.10758271598955,0.816,0.565,1,"HER2+","TMEM98"
0.000692941775803145,2.5695488526911,0.789,0.522,1,"HER2+","SCNN1A"
0.000692941775803145,2.74483933771807,0.789,0.522,1,"HER2+","TSNAX"
0.000693699104338064,3.83099888375756,0.526,0.13,1,"HER2+","DDX56"
0.000693699104338064,3.38815753615678,0.526,0.13,1,"HER2+","MRPL9"
0.000693699104338064,3.09671616796213,0.526,0.13,1,"HER2+","SLC35A1"
0.000693807615469873,2.08802379018313,0.816,0.522,1,"HER2+","ACACB"
0.000693807615469873,2.18910396187345,0.816,0.522,1,"HER2+","RASSF6"
0.000699703574517427,2.04016262655341,0.684,0.304,1,"HER2+","MARCHF9"
0.000699703574517427,2.03233479214642,0.684,0.304,1,"HER2+","PIGA"
0.000701067345860967,4.11871172666371,0.5,0.087,1,"HER2+","TMEM254"
0.000701067345860967,2.52234402704136,0.5,0.087,1,"HER2+","RFC4"
0.000701067345860967,2.65244543772964,0.5,0.087,1,"HER2+","GSTA4"
0.000701439080189247,2.55345796545145,0.553,0.174,1,"HER2+","BOLA2"
0.000703784297227829,2.31883244245738,0.711,0.478,1,"HER2+","PLOD1"
0.000705307322219806,3.70177868898928,0.447,0.043,1,"HER2+","DLG3"
0.000705307322219806,3.79190467397327,0.447,0.043,1,"HER2+","ANAPC13"
0.000705307322219806,1.89963053941667,0.447,0.043,1,"HER2+","MRPL35"
0.000706487034667781,1.89991152458291,0.947,0.826,1,"HER2+","TMED4"
0.000706771859811822,2.05786369644706,0.895,0.609,1,"HER2+","L2HGDH"
0.000707466463618941,2.70198874809205,0.711,0.304,1,"HER2+","E2F5"
0.000707466463618941,2.18307044938712,0.711,0.304,1,"HER2+","GNAL"
0.000707466463618941,1.74457841800524,0.684,0.348,1,"HER2+","XRRA1"
0.000707901641409079,1.36635580145461,0.395,0,1,"HER2+","FHIP1B"
0.000707901641409079,1.5891760502516,0.395,0,1,"HER2+","PIGU"
0.000707901641409079,2.23111526682487,0.395,0,1,"HER2+","SLC35A2"
0.000707901641409079,2.14014158408903,0.395,0,1,"HER2+","USP5"
0.000707901641409079,2.81808418694577,0.395,0,1,"HER2+","LRRC31"
0.000707901641409079,1.45941500897105,0.395,0,1,"HER2+","SLC25A12"
0.000707901641409079,3.24399226573545,0.395,0,1,"HER2+","LYPD3"
0.000707901641409079,1.46138120400401,0.395,0,1,"HER2+","CRB3"
0.000707901641409079,2.30816054464343,0.395,0,1,"HER2+","ZBED3"
0.000707901641409079,3.73197497209846,0.395,0,1,"HER2+","SIGMAR1"
0.000707901641409079,3.54552491239396,0.395,0,1,"HER2+","LAD1"
0.000707901641409079,1.32940448101587,0.395,0,1,"HER2+","MAP9"
0.000707901641409079,3.2091918433168,0.395,0,1,"HER2+","PRR15L"
0.000707901641409079,2.78000355083018,0.395,0,1,"HER2+","LRRC75B"
0.000707901641409079,1.78950990610332,0.395,0,1,"HER2+","ACOT1"
0.000707901641409079,2.07500252579435,0.395,0,1,"HER2+","WDR27"
0.000707901641409079,3.48959692810781,0.395,0,1,"HER2+","SEPTIN10"
0.000707901641409079,0.61926213714023,0.395,0,1,"HER2+","KRT19P1"
0.000707901641409079,2.12103234346754,0.395,0,1,"HER2+","TRIL"
0.000707901641409079,1.39114931956858,0.395,0,1,"HER2+","THSD8"
0.000708511585125628,1.82268196812584,0.632,0.217,1,"HER2+","NAPEPLD"
0.000708511585125628,1.62761930280298,0.632,0.217,1,"HER2+","TRPV3"
0.000711560429726286,1.21136908178946,0.737,0.304,1,"HER2+","PWWP3A"
0.000711560429726286,1.63019194909901,0.684,0.391,1,"HER2+","NABP2"
0.000712166647123153,2.60305476740967,0.711,0.391,1,"HER2+","METAP2"
0.000712293801419833,2.27877558809916,0.526,0.087,1,"HER2+","ATG5"
0.000713140668748881,1.34002987703005,0.842,0.478,1,"HER2+","TRAPPC8"
0.000720151748391662,1.75044053362398,0.605,0.217,1,"HER2+","ADPRHL1"
0.000723228069147925,1.99527864409825,0.816,0.391,1,"HER2+","TGIF1"
0.000723228069147925,1.52546174880735,0.763,0.478,1,"HER2+","ANKS3"
0.000723228069147925,2.61040699113179,0.737,0.522,1,"HER2+","PDHX"
0.000723680780632228,1.11255850760293,0.947,0.609,1,"HER2+","CNDP2"
0.000727968255358618,2.39345725479533,0.579,0.174,1,"HER2+","PMS2"
0.000727968255358618,1.82014249910021,0.579,0.174,1,"HER2+","XRCC3"
0.000728052025956288,2.3863569172958,0.816,0.609,1,"HER2+","STAP2"
0.000728052025956288,2.37761018954658,0.816,0.609,1,"HER2+","ZNF544"
0.000728951516196872,0.848861639994198,0.816,0.435,1,"HER2+","MED22"
0.000729606139218637,4.43167942612271,0.711,0.435,1,"HER2+","NFIA"
0.000731552431693423,3.25776146295024,0.816,0.565,1,"HER2+","ATP5F1B"
0.000731552431693423,2.49700255698509,0.816,0.565,1,"HER2+","TMEM68"
0.000734970105147799,1.57913209906832,0.789,0.391,1,"HER2+","CYP51A1"
0.000734970105147799,1.27169121068614,0.789,0.391,1,"HER2+","RASAL2"
0.000734970105147799,2.16961069355066,0.737,0.478,1,"HER2+","AVL9"
0.000734970105147799,2.6542041863022,0.737,0.478,1,"HER2+","NSUN5P1"
0.000735241516771735,2.23176468391575,0.842,0.652,1,"HER2+","MAPKAPK5"
0.000735241516771735,2.17112028369809,0.842,0.652,1,"HER2+","HSPA4L"
0.000735584814069873,2.23351796985099,0.947,0.696,1,"HER2+","COX5B"
0.000735616340547557,2.30514760416362,0.816,0.783,1,"HER2+","CAPS"
0.000740740140526758,1.19217278960994,0.684,0.304,1,"HER2+","TIMM44"
0.000743273317175286,2.30011701359915,0.921,0.826,1,"HER2+","SFT2D2"
0.000744067635161249,1.81575987693081,0.763,0.391,1,"HER2+","SOAT1"
0.000744067635161249,2.85153613738951,0.737,0.435,1,"HER2+","RRP15"
0.000747326391828476,1.04767886653063,0.5,0.087,1,"HER2+","DUS4L"
0.000747326391828476,3.11969907603693,0.5,0.087,1,"HER2+","MAP7"
0.000748189365792394,2.17082979410364,0.789,0.652,1,"HER2+","HACD2"
0.000751198202063147,3.451953353282,0.632,0.217,1,"HER2+","NDUFA8"
0.000753234995876311,0.989644427024121,0.711,0.391,1,"HER2+","APELA"
0.000753234995876311,1.79656174356217,0.684,0.435,1,"HER2+","CAMKK2"
0.000753234995876311,4.53279061725279,0.684,0.435,1,"HER2+","KIF23"
0.000753317204213989,1.75178245276552,0.842,0.478,1,"HER2+","SPTLC1"
0.000754285143864622,3.44061682729902,0.447,0.043,1,"HER2+","PRMT5"
0.000754285143864622,1.47944847129005,0.447,0.043,1,"HER2+","DIP2C"
0.000754285143864622,3.67809119334025,0.447,0.043,1,"HER2+","JAGN1"
0.000754285143864622,1.79990695640391,0.447,0.043,1,"HER2+","PCLO"
0.000755501245775272,1.68253257696488,0.868,0.609,1,"HER2+","LSM3"
0.000755593981171138,2.07088307253746,0.763,0.435,1,"HER2+","ACTR6"
0.000755593981171138,1.22791873729452,0.763,0.435,1,"HER2+","SULT1A1"
0.00076385576878541,1.87897121034928,0.605,0.217,1,"HER2+","UNG"
0.00076385576878541,3.30859344775973,0.605,0.217,1,"HER2+","PDPR"
0.00076385576878541,2.23413284844606,0.605,0.217,1,"HER2+","NSUN5"
0.00076398944186599,2.29908948587875,0.868,0.739,1,"HER2+","SERBP1"
0.000766221889211657,2.88329664069218,0.921,0.87,1,"HER2+","ZNF26"
0.000770160580107416,2.46712078190192,0.763,0.522,1,"HER2+","POLR1G"
0.000771423446929414,2.56599096728738,0.711,0.435,1,"HER2+","LEO1"
0.000771660963750495,2.96051082754245,0.658,0.304,1,"HER2+","BTF3L4"
0.000771660963750495,2.07507690376014,0.658,0.304,1,"HER2+","PMS2CL"
0.000774184435486017,1.61704776930408,0.816,0.522,1,"HER2+","DDX24"
0.000776278350437575,1.55106433587557,0.895,0.565,1,"HER2+","FUS"
0.000776278350437575,1.94804209757979,0.842,0.652,1,"HER2+","CARS2"
0.000776754176599233,2.63312798450551,0.737,0.478,1,"HER2+","TAF1B"
0.000776754176599233,2.01570457405917,0.737,0.478,1,"HER2+","PTRH1"
0.000776997981191825,1.0673799130296,0.658,0.261,1,"HER2+","KCTD21"
0.000777704910862837,2.28595154528699,0.632,0.261,1,"HER2+","AAR2"
0.000777704910862837,2.02421027464963,0.632,0.261,1,"HER2+","MARVELD2"
0.000785425655677575,2.89801687855267,0.526,0.13,1,"HER2+","AK2"
0.000786483730730519,2.29310466598284,0.763,0.391,1,"HER2+","CSTF3"
0.000786483730730519,2.56226598590382,0.737,0.435,1,"HER2+","PHAF1"
0.000786483730730519,2.49701981988863,0.737,0.435,1,"HER2+","DCLRE1C"
0.00078784015174342,1.95801349351544,0.921,0.565,1,"HER2+","UBE2V2"
0.000790024808227442,2.50977853907228,0.789,0.652,1,"HER2+","ZDHHC24"
0.000791853706339095,2.11705236631931,0.553,0.174,1,"HER2+","LAMB1"
0.000791853706339095,3.72784697772972,0.553,0.174,1,"HER2+","RANBP1"
0.000791853706339095,1.80294559599082,0.553,0.174,1,"HER2+","MRAS"
0.000796493584996364,1.63554570215343,0.737,0.348,1,"HER2+","CPS1"
0.000796493584996364,2.02608634364235,0.711,0.391,1,"HER2+","DMAC2"
0.000796493584996364,2.34102055026721,0.711,0.391,1,"HER2+","STX2"
0.000796493584996364,2.01219157080487,0.711,0.391,1,"HER2+","ZNHIT6"
0.000797843156440119,2.90161861111554,0.842,0.739,1,"HER2+","PSMC1"
0.000805618207523404,2.15343076393593,0.816,0.652,1,"HER2+","COQ5"
0.000806374456615015,1.62331339159358,0.868,0.739,1,"HER2+","COPS5"
0.000806405741317965,1.66260096142319,0.447,0.043,1,"HER2+","SIX1"
0.000806405741317965,3.38015272893955,0.447,0.043,1,"HER2+","TMTC3"
0.000806405741317965,3.44322595620437,0.447,0.043,1,"HER2+","CRACR2B"
